21.10.2014;28.000000;9.000000;16.600000;-273.000000;4.000000;0.000000;14.600000;
22.10.2014;33.000000;14.000000;21.200000;-273.000000;5.000000;-273.000000;19.000000;
23.10.2014;20.000000;10.000000;15.500000;-273.000000;4.000000;0.000000;13.800000;
24.10.2014;32.000000;14.000000;19.100000;-273.000000;4.000000;0.000000;17.300000;
25.10.2014;19.000000;12.000000;15.000000;-273.000000;3.000000;0.000000;13.400000;
26.10.2014;20.000000;14.000000;16.800000;-273.000000;5.000000;-273.000000;14.200000;
27.10.2014;19.000000;10.000000;14.400000;-273.000000;10.000000;-273.000000;7.600000;
28.10.2014;20.000000;8.000000;14.000000;-273.000000;7.000000;-273.000000;9.400000;
29.10.2014;23.000000;11.000000;15.400000;-273.000000;4.000000;0.000000;13.000000;
30.10.2014;23.000000;8.000000;14.700000;-273.000000;4.000000;0.000000;12.300000;
31.10.2014;33.000000;13.000000;22.800000;-273.000000;8.000000;-273.000000;17.800000;
01.11.2014;17.000000;7.000000;11.200000;-273.000000;9.000000;-273.000000;4.800000;
02.11.2014;18.000000;7.000000;11.700000;-273.000000;5.000000;0.000000;8.000000;
03.11.2014;27.000000;6.000000;14.700000;-273.000000;4.000000;0.000000;12.100000;
04.11.2014;31.000000;11.000000;18.300000;-273.000000;7.000000;0.000000;13.600000;
05.11.2014;18.000000;7.000000;12.400000;-273.000000;6.000000;0.000000;8.100000;
06.11.2014;24.000000;8.000000;14.800000;-273.000000;3.000000;0.000000;12.800000;
07.11.2014;35.000000;21.000000;27.300000;-273.000000;6.000000;0.000000;23.600000;
08.11.2014;-273.000000;10.000000;18.300000;-273.000000;7.000000;-273.000000;14.000000;
09.11.2014;19.000000;7.000000;13.800000;-273.000000;5.000000;0.000000;10.400000;
10.11.2014;20.000000;12.000000;15.200000;-273.000000;7.000000;0.000000;10.600000;
11.11.2014;18.000000;5.000000;11.600000;-273.000000;4.000000;0.000000;8.600000;
12.11.2014;23.000000;9.000000;15.300000;-273.000000;4.000000;0.000000;13.000000;
13.11.2014;29.000000;15.000000;23.100000;-273.000000;5.000000;0.000000;20.300000;
14.11.2014;19.000000;9.000000;13.900000;-273.000000;6.000000;-273.000000;9.900000;
15.11.2014;17.000000;11.000000;13.700000;-273.000000;4.000000;-273.000000;11.400000;
16.11.2014;20.000000;12.000000;15.200000;-273.000000;8.000000;-273.000000;10.100000;
17.11.2014;20.000000;7.000000;13.500000;-273.000000;5.000000;0.000000;10.000000;
18.11.2014;21.000000;11.000000;15.100000;-273.000000;3.000000;0.000000;13.500000;
19.11.2014;29.000000;14.000000;21.000000;-273.000000;5.000000;0.000000;18.200000;
20.11.2014;31.000000;15.000000;20.600000;-273.000000;7.000000;-273.000000;17.200000;
21.11.2014;23.000000;10.000000;15.600000;-273.000000;4.000000;-273.000000;13.300000;
22.11.2014;33.000000;14.000000;22.400000;-273.000000;6.000000;0.000000;19.300000;
23.11.2014;24.000000;12.000000;17.400000;-273.000000;4.000000;-273.000000;15.300000;
24.11.2014;19.000000;10.000000;14.100000;-273.000000;5.000000;-273.000000;11.300000;
25.11.2014;21.000000;8.000000;14.400000;-273.000000;6.000000;0.000000;10.300000;
26.11.2014;19.000000;13.000000;14.900000;-273.000000;5.000000;0.000000;11.700000;
27.11.2014;18.000000;11.000000;14.700000;-273.000000;5.000000;0.000000;11.500000;
28.11.2014;20.000000;9.000000;14.300000;-273.000000;4.000000;0.000000;12.000000;
29.11.2014;24.000000;13.000000;17.700000;-273.000000;5.000000;0.000000;15.600000;
30.11.2014;32.000000;17.000000;23.300000;-273.000000;5.000000;-273.000000;21.800000;
01.12.2014;27.000000;16.000000;19.800000;-273.000000;5.000000;0.000000;17.900000;
02.12.2014;25.000000;16.000000;19.000000;-273.000000;4.000000;-273.000000;17.500000;
03.12.2014;22.000000;15.000000;18.200000;-273.000000;4.000000;-273.000000;17.300000;
04.12.2014;27.000000;17.000000;20.200000;-273.000000;5.000000;0.000000;18.800000;
05.12.2014;20.000000;15.000000;17.100000;-273.000000;7.000000;-273.000000;13.800000;
06.12.2014;21.000000;14.000000;16.900000;-273.000000;9.000000;-273.000000;12.300000;
07.12.2014;16.000000;15.000000;15.500000;-273.000000;6.000000;-273.000000;12.700000;
08.12.2014;19.000000;14.000000;16.300000;-273.000000;5.000000;0.000000;13.700000;
09.12.2014;20.000000;12.000000;16.100000;-273.000000;3.000000;0.000000;14.800000;
10.12.2014;19.000000;15.000000;17.100000;-273.000000;6.000000;-273.000000;14.400000;
11.12.2014;21.000000;13.000000;16.800000;-273.000000;8.000000;0.000000;12.400000;
12.12.2014;27.000000;11.000000;18.900000;-273.000000;6.000000;0.000000;16.000000;
13.12.2014;33.000000;16.000000;24.900000;-273.000000;4.000000;0.000000;22.900000;
14.12.2014;24.000000;11.000000;17.200000;-273.000000;5.000000;0.000000;14.900000;
15.12.2014;24.000000;15.000000;18.100000;-273.000000;4.000000;-273.000000;16.700000;
16.12.2014;33.000000;8.000000;17.100000;-273.000000;7.000000;-273.000000;12.500000;
17.12.2014;22.000000;8.000000;15.000000;-273.000000;4.000000;0.000000;12.300000;
18.12.2014;23.000000;9.000000;15.000000;-273.000000;6.000000;-273.000000;11.200000;
19.12.2014;20.000000;9.000000;14.800000;-273.000000;5.000000;0.000000;11.600000;
20.12.2014;24.000000;10.000000;16.900000;-273.000000;3.000000;0.000000;15.600000;
21.12.2014;30.000000;15.000000;20.800000;-273.000000;5.000000;0.000000;19.000000;
22.12.2014;25.000000;19.000000;20.300000;-273.000000;3.000000;-273.000000;20.300000;
23.12.2014;27.000000;10.000000;17.800000;-273.000000;6.000000;0.000000;14.700000;
24.12.2014;21.000000;12.000000;16.600000;-273.000000;5.000000;0.000000;13.800000;
25.12.2014;25.000000;9.000000;15.900000;-273.000000;7.000000;-273.000000;11.700000;
26.12.2014;20.000000;7.000000;14.600000;-273.000000;5.000000;-273.000000;11.200000;
27.12.2014;22.000000;9.000000;16.000000;-273.000000;4.000000;0.000000;13.700000;
28.12.2014;29.000000;12.000000;21.100000;-273.000000;5.000000;0.000000;18.800000;
29.12.2014;26.000000;11.000000;16.800000;-273.000000;9.000000;-273.000000;11.000000;
30.12.2014;23.000000;8.000000;15.700000;-273.000000;6.000000;0.000000;11.800000;
01.01.2015;24.000000;13.000000;18.000000;-273.000000;4.000000;-273.000000;16.500000;
02.01.2015;42.000000;24.000000;31.900000;-273.000000;8.000000;0.000000;27.400000;
03.01.2015;40.000000;17.000000;25.400000;-273.000000;8.000000;-273.000000;22.000000;
04.01.2015;23.000000;12.000000;16.800000;-273.000000;5.000000;0.000000;14.000000;
05.01.2015;23.000000;15.000000;18.700000;-273.000000;5.000000;0.000000;16.700000;
06.01.2015;26.000000;18.000000;21.400000;-273.000000;4.000000;0.000000;20.900000;
07.01.2015;38.000000;22.000000;26.200000;-273.000000;5.000000;-273.000000;25.700000;
08.01.2015;28.000000;15.000000;20.700000;-273.000000;5.000000;-273.000000;19.500000;
09.01.2015;17.000000;14.000000;15.400000;-273.000000;5.000000;-273.000000;12.800000;
10.01.2015;22.000000;17.000000;18.800000;-273.000000;5.000000;0.000000;16.900000;
11.01.2015;26.000000;16.000000;21.000000;-273.000000;7.000000;0.000000;18.100000;
12.01.2015;29.000000;18.000000;23.000000;-273.000000;6.000000;-273.000000;20.800000;
13.01.2015;26.000000;18.000000;20.700000;-273.000000;6.000000;-273.000000;19.100000;
14.01.2015;22.000000;15.000000;17.800000;-273.000000;9.000000;-273.000000;13.000000;
15.01.2015;21.000000;9.000000;15.500000;-273.000000;5.000000;-273.000000;12.700000;
16.01.2015;27.000000;14.000000;19.700000;-273.000000;9.000000;-273.000000;14.500000;
17.01.2015;24.000000;14.000000;18.300000;-273.000000;7.000000;0.000000;14.000000;
18.01.2015;19.000000;13.000000;16.100000;-273.000000;7.000000;0.000000;11.600000;
19.01.2015;23.000000;10.000000;15.300000;-273.000000;4.000000;0.000000;13.000000;
20.01.2015;29.000000;18.000000;23.100000;-273.000000;4.000000;0.000000;21.800000;
21.01.2015;32.000000;16.000000;22.200000;-273.000000;5.000000;0.000000;20.800000;
22.01.2015;36.000000;18.000000;22.600000;-273.000000;5.000000;0.000000;21.100000;
23.01.2015;27.000000;11.000000;17.900000;-273.000000;5.000000;0.000000;15.500000;
24.01.2015;25.000000;13.000000;18.700000;-273.000000;5.000000;-273.000000;16.400000;
25.01.2015;21.000000;7.000000;14.400000;-273.000000;6.000000;0.000000;10.300000;
26.01.2015;21.000000;11.000000;15.800000;-273.000000;6.000000;0.000000;12.000000;
27.01.2015;21.000000;12.000000;16.400000;-273.000000;7.000000;0.000000;12.100000;
28.01.2015;24.000000;14.000000;18.400000;-273.000000;8.000000;0.000000;13.700000;
29.01.2015;21.000000;10.000000;16.900000;-273.000000;6.000000;-273.000000;13.500000;
30.01.2015;21.000000;11.000000;16.100000;-273.000000;6.000000;0.000000;12.500000;
31.01.2015;22.000000;13.000000;16.200000;-273.000000;7.000000;-273.000000;12.300000;
01.02.2015;20.000000;15.000000;16.400000;-273.000000;8.000000;-273.000000;11.900000;
02.02.2015;21.000000;15.000000;17.400000;-273.000000;6.000000;0.000000;14.100000;
03.02.2015;22.000000;14.000000;17.100000;-273.000000;6.000000;-273.000000;13.700000;
04.02.2015;20.000000;13.000000;16.800000;-273.000000;7.000000;-273.000000;12.700000;
05.02.2015;24.000000;12.000000;18.100000;-273.000000;5.000000;0.000000;15.800000;
06.02.2015;33.000000;19.000000;24.900000;-273.000000;5.000000;0.000000;23.400000;
07.02.2015;34.000000;18.000000;25.200000;-273.000000;5.000000;-273.000000;23.400000;
08.02.2015;23.000000;14.000000;17.700000;-273.000000;6.000000;0.000000;14.500000;
09.02.2015;26.000000;18.000000;20.800000;-273.000000;6.000000;0.000000;18.300000;
10.02.2015;29.000000;14.000000;20.900000;-273.000000;4.000000;0.000000;20.000000;
11.02.2015;30.000000;17.000000;20.400000;-273.000000;7.000000;0.000000;17.300000;
12.02.2015;23.000000;14.000000;18.800000;-273.000000;5.000000;0.000000;16.800000;
13.02.2015;28.000000;18.000000;20.700000;-273.000000;5.000000;-273.000000;19.700000;
14.02.2015;26.000000;17.000000;20.700000;-273.000000;4.000000;0.000000;20.100000;
15.02.2015;30.000000;16.000000;22.900000;-273.000000;5.000000;0.000000;21.300000;
16.02.2015;25.000000;16.000000;19.300000;-273.000000;6.000000;-273.000000;16.500000;
17.02.2015;20.000000;17.000000;18.200000;-273.000000;5.000000;-273.000000;16.100000;
18.02.2015;22.000000;18.000000;18.800000;-273.000000;5.000000;-273.000000;17.000000;
19.02.2015;27.000000;14.000000;20.200000;-273.000000;3.000000;0.000000;20.100000;
20.02.2015;25.000000;17.000000;19.800000;-273.000000;4.000000;0.000000;19.100000;
21.02.2015;35.000000;22.000000;26.900000;-273.000000;4.000000;-273.000000;26.600000;
22.02.2015;36.000000;19.000000;25.500000;-273.000000;4.000000;-273.000000;25.300000;
23.02.2015;24.000000;14.000000;17.800000;-273.000000;7.000000;-273.000000;14.000000;
24.02.2015;20.000000;16.000000;17.900000;-273.000000;7.000000;0.000000;14.100000;
25.02.2015;26.000000;16.000000;19.900000;-273.000000;4.000000;0.000000;18.800000;
26.02.2015;24.000000;13.000000;18.700000;-273.000000;4.000000;0.000000;17.500000;
27.02.2015;24.000000;17.000000;19.100000;-273.000000;3.000000;-273.000000;18.500000;
28.02.2015;34.000000;13.000000;20.600000;-273.000000;4.000000;-273.000000;19.500000;
